stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,stop_desc,stop_url,platform_code
"U4301Z1","Makotřasy,rozcestí",50.147377,14.213698,0,U4301N1755,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Makotřasy,rozcestí",A
"U4302Z1","Lidice,Památník",50.146811,14.199353,0,U4302N1754,2,,"https://pid.cz/zastavkova-tabla/?stop=Lidice,Památník",A
"U4738Z1","Buštěhrad,U Kapličky",50.152797,14.195106,0,U4738N1753,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Buštěhrad,U Kapličky",
"U4303Z1","Buštěhrad",50.154358,14.1896,0,U4303N1752,2,,"https://pid.cz/zastavkova-tabla/?stop=Buštěhrad",A
"U4304Z1","Buštěhrad,U Kahance",50.151504,14.181309,0,U4304N1751,2,,"https://pid.cz/zastavkova-tabla/?stop=Buštěhrad,U Kahance",A
"U4306Z1","Kladno,Pražská křiž.",50.136125,14.126181,0,U4306N1750,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,Pražská křiž.",A
"U4308Z1","Kladno,U Hvězdy",50.132755,14.113319,0,U4308N1749,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,U Hvězdy",A
"U4310Z1","Kladno,Sítná",50.136334,14.104077,0,U4310N1748,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,Sítná",A
"U3094Z1","Kladno,gymnasium",50.142439,14.097764,0,U3094N1747,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,gymnasium",A
"U4313Z3","Kladno,nám.Svobody",50.145278,14.09415,0,U4313N1746,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,nám.Svobody",C
"U4325Z1","Kladno,u nemocnice",50.142817,14.088035,0,U4325N1745,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,u nemocnice",A
"U2889Z1","Kladno,žel.zast.město",50.141267,14.083584,0,U2889N1744,0,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,žel.zast.město",A
"U3095Z1","Kladno,u kostela",50.140883,14.072055,0,U3095N1743,0,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,u kostela",A
"U4327Z1","Kladno,Vašíčkova",50.144739,14.069658,0,U4327N1742,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,Vašíčkova",A
"U4328Z1","Kladno,Energie",50.147447,14.069927,0,U4328N1741,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,Energie",A
"U4391Z1","Hřebeč",50.137768,14.160044,0,U4391N1759,2,,"https://pid.cz/zastavkova-tabla/?stop=Hřebeč",A
"U4313Z8","Kladno,nám.Svobody",50.145736,14.095881,0,U4313N1746,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,nám.Svobody",H
"U4314Z3","Kladno,autobusové nádraží",50.145765,14.105987,0,U4314N1760,2,,"https://pid.cz/zastavkova-tabla/?stop=Kladno,autobusové nádraží",3
"U4391Z2","Hřebeč",50.137743,14.160338,0,U4391N1759,2,,"https://pid.cz/zastavkova-tabla/?stop=Hřebeč",B
"U1237Z2","Veleň",50.172868,14.552667,0,U1237N1761,0,,"https://pid.cz/zastavkova-tabla/?stop=Veleň",B
"U1243Z2","Veleň,Mírovice",50.168684,14.543801,0,U1243N1762,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Veleň,Mírovice",B
"U1269Z2","Tuháňská",50.158434,14.542601,0,U1269N1763,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Tuháňská",B
"U1269Z1","Tuháňská",50.158251,14.542751,0,U1269N1763,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Tuháňská",A
"U1243Z1","Veleň,Mírovice",50.168084,14.542784,0,U1243N1762,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Veleň,Mírovice",A
"U1237Z1","Veleň",50.172818,14.552968,0,U1237N1761,0,,"https://pid.cz/zastavkova-tabla/?stop=Veleň",A
"U2438Z1","Tuklaty,Tlustovousy",50.090811,14.759071,0,U2438N1764,0,,"https://pid.cz/zastavkova-tabla/?stop=Tuklaty,Tlustovousy",A
"U1809Z2","Horoušany",50.106151,14.740432,0,U1809N1765,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany",B
"U1612Z2","Horoušany,Horoušánky,Za Panskou zahradou",50.103144,14.72796,0,U1612N1766,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany,Horoušánky,Za Panskou zahradou",B
"U1808Z2","Horoušany,Horoušánky,Náves",50.098446,14.72449,0,U1808N1767,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany,Horoušánky,Náves",B
"U2354Z1","Úvaly,Zálesí",50.093172,14.717665,0,U2354N1768,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Zálesí",A
"U2355Z1","Úvaly,Hodov",50.085591,14.718338,0,U2355N1769,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Hodov",A
"U1609Z1","Úvaly,Elektromechanika",50.079414,14.712562,0,U1609N1770,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Elektromechanika",A
"U1610Z11","Úvaly,Žel.st.",50.074384,14.722734,0,U1610N1771,0,,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Žel.st.",A
"U3250Z1","Křenice,K Sibřině",50.040834,14.667356,0,U3250N1772,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Křenice,K Sibřině",A
"U4115Z1","Sibřina,Zahradní",50.054016,14.668312,0,U4115N1773,0,,"https://pid.cz/zastavkova-tabla/?stop=Sibřina,Zahradní",A
"U4115Z2","Sibřina,Zahradní",50.053979,14.667908,0,U4115N1773,0,,"https://pid.cz/zastavkova-tabla/?stop=Sibřina,Zahradní",B
"U1252Z2","Sibřina,Stupice",50.053361,14.647841,0,U1252N1774,0,,"https://pid.cz/zastavkova-tabla/?stop=Sibřina,Stupice",B
"U1602Z2","Šestajovice,Pražská",50.102563,14.67623,0,U1602N1775,0,,"https://pid.cz/zastavkova-tabla/?stop=Šestajovice,Pražská",B
"U1613Z2","Šestajovice,Balkán",50.106034,14.680504,0,U1613N1776,0,,"https://pid.cz/zastavkova-tabla/?stop=Šestajovice,Balkán",B
"U1500Z2","Šestajovice,Za Stodolami",50.113549,14.679466,0,U1500N1777,0,,"https://pid.cz/zastavkova-tabla/?stop=Šestajovice,Za Stodolami",B
"U1743Z2","Sychrov",50.120222,14.656439,0,U1743N1778,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Sychrov",B
"U1743Z1","Sychrov",50.12036,14.65821,0,U1743N1778,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Sychrov",A
"U1500Z1","Šestajovice,Za Stodolami",50.113016,14.679966,0,U1500N1777,0,,"https://pid.cz/zastavkova-tabla/?stop=Šestajovice,Za Stodolami",A
"U1613Z1","Šestajovice,Balkán",50.105811,14.680267,0,U1613N1776,0,,"https://pid.cz/zastavkova-tabla/?stop=Šestajovice,Balkán",A
"U1602Z1","Šestajovice,Pražská",50.102352,14.67576,0,U1602N1775,0,,"https://pid.cz/zastavkova-tabla/?stop=Šestajovice,Pražská",A
"U454Z72","Nádraží Klánovice",50.086567,14.664768,0,U454N1779,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Klánovice",B
"U311Z3","Kvasinská",50.062646,14.6426,0,U311N1780,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kvasinská",C
"U274Z72","Koloděje",50.060184,14.640884,0,U274N596,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Koloděje",B
"U1252Z1","Sibřina,Stupice",50.053181,14.647861,0,U1252N1774,0,,"https://pid.cz/zastavkova-tabla/?stop=Sibřina,Stupice",A
"U3250Z2","Křenice,K Sibřině",50.040653,14.667148,0,U3250N1772,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Křenice,K Sibřině",B
"U1604Z1","Šestajovice,U Školy",50.111893,14.682457,0,U1604N1781,0,,"https://pid.cz/zastavkova-tabla/?stop=Šestajovice,U Školy",A
"U1605Z1","Jirny,Zámek",50.114021,14.68938,0,U1605N1782,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Zámek",A
"U1606Z1","Jirny",50.115872,14.698308,0,U1606N1783,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny",A
"U6056Z1","Jirny,Luční",50.110763,14.702731,0,U6056N1784,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Luční",A
"U1607Z1","Jirny,Nové Jirny,I",50.103651,14.709,0,U1607N1785,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Nové Jirny,I",A
"U1608Z1","Jirny,Nové Jirny,II",50.10144,14.711211,0,U1608N1786,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Nové Jirny,II",A
"U1499Z1","Horoušany,Horoušánky,U Tří svatých",50.099632,14.71245,0,U1499N1787,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany,Horoušánky,U Tří svatých",A
"U1808Z1","Horoušany,Horoušánky,Náves",50.09875,14.724676,0,U1808N1767,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany,Horoušánky,Náves",A
"U1612Z1","Horoušany,Horoušánky,Za Panskou zahradou",50.10233,14.726897,0,U1612N1766,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany,Horoušánky,Za Panskou zahradou",A
"U1809Z1","Horoušany",50.10623,14.740984,0,U1809N1765,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany",A
"U1810Z1","Horoušany,U Rybníka",50.108056,14.7412,0,U1810N1788,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany,U Rybníka",A
"U1499Z2","Horoušany,Horoušánky,U Tří svatých",50.099866,14.7126,0,U1499N1787,0,,"https://pid.cz/zastavkova-tabla/?stop=Horoušany,Horoušánky,U Tří svatých",B
"U1608Z2","Jirny,Nové Jirny,II",50.101887,14.711058,0,U1608N1786,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Nové Jirny,II",B
"U1607Z2","Jirny,Nové Jirny,I",50.103782,14.709026,0,U1607N1785,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Nové Jirny,I",B
"U6056Z2","Jirny,Luční",50.110969,14.7029,0,U6056N1784,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Luční",B
"U1606Z2","Jirny",50.115696,14.698801,0,U1606N1783,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny",B
"U1605Z2","Jirny,Zámek",50.114597,14.690578,0,U1605N1782,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Zámek",B
"U1604Z2","Šestajovice,U Školy",50.111861,14.682413,0,U1604N1781,0,,"https://pid.cz/zastavkova-tabla/?stop=Šestajovice,U Školy",B
"U4929Z1","Nehvizdy,Škola",50.131867,14.725489,0,U4929N1789,2,,"https://pid.cz/zastavkova-tabla/?stop=Nehvizdy,Škola",A
"U9026Z1","Nehvizdy,Na Kopci",50.117325,14.735629,0,U9026N1790,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Nehvizdy,Na Kopci",A
"U5830Z1","Sibřina,škola",50.063684,14.666639,0,U5830N1791,0,,"https://pid.cz/zastavkova-tabla/?stop=Sibřina,škola",A
"U1150Z1","Čertousy",50.122396,14.635189,0,U1150N1792,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Čertousy",A
"U1194Z1","Zeleneč,U Hřiště",50.130118,14.656845,0,U1194N1793,0,,"https://pid.cz/zastavkova-tabla/?stop=Zeleneč,U Hřiště",A
"U1195Z1","Zeleneč,Bezručova",50.132222,14.660351,0,U1195N1794,0,,"https://pid.cz/zastavkova-tabla/?stop=Zeleneč,Bezručova",A
"U1193Z2","Zeleneč",50.133355,14.660717,0,U1193N1795,0,,"https://pid.cz/zastavkova-tabla/?stop=Zeleneč",B
"U1196Z1","Zeleneč,Obora",50.137338,14.659822,0,U1196N1796,0,,"https://pid.cz/zastavkova-tabla/?stop=Zeleneč,Obora",A
"U1193Z1","Zeleneč",50.13318,14.660609,0,U1193N1795,0,,"https://pid.cz/zastavkova-tabla/?stop=Zeleneč",A
"U1194Z2","Zeleneč,U Hřiště",50.130005,14.656083,0,U1194N1793,0,,"https://pid.cz/zastavkova-tabla/?stop=Zeleneč,U Hřiště",B
"U1150Z2","Čertousy",50.122747,14.635396,0,U1150N1792,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Čertousy",B
"U2194Z1","Svémyslice",50.146267,14.648347,0,U2194N1797,0,,"https://pid.cz/zastavkova-tabla/?stop=Svémyslice",A
"U2194Z2","Svémyslice",50.146198,14.648319,0,U2194N1797,0,,"https://pid.cz/zastavkova-tabla/?stop=Svémyslice",B
"U4427Z1","Zeleneč,Mstětice",50.142085,14.693062,0,U4427N1798,2,,"https://pid.cz/zastavkova-tabla/?stop=Zeleneč,Mstětice",A
"U454Z71","Nádraží Klánovice",50.086745,14.664894,0,U454N1779,0,,"https://pid.cz/zastavkova-tabla/?stop=Nádraží Klánovice",A
"U4173Z1","Jirny,Kulturní dům",50.118103,14.69603,0,U4173N1799,0,,"https://pid.cz/zastavkova-tabla/?stop=Jirny,Kulturní dům",A
"U2353Z2","Nehvizdy",50.130727,14.731058,0,U2353N1800,0,,"https://pid.cz/zastavkova-tabla/?stop=Nehvizdy",B
"U1559Z1","Nehvizdy,U Studánky",50.13234,14.737735,0,U1559N1801,0,,"https://pid.cz/zastavkova-tabla/?stop=Nehvizdy,U Studánky",A
"U1278Z3","Mochov",50.14173,14.794754,0,U1278N1802,0,,"https://pid.cz/zastavkova-tabla/?stop=Mochov",C
"U1282Z1","Vyšehořovice,Kozovazy",50.125181,14.778794,0,U1282N1803,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Vyšehořovice,Kozovazy",A
"U1281Z1","Vyšehořovice",50.118361,14.773138,0,U1281N1804,0,,"https://pid.cz/zastavkova-tabla/?stop=Vyšehořovice",A
"U2427Z1","Vyšehořovice,Vyšehořovičky",50.119206,14.786297,0,U2427N1805,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Vyšehořovice,Vyšehořovičky",A
"U2438Z2","Tuklaty,Tlustovousy",50.090705,14.758952,0,U2438N1764,0,,"https://pid.cz/zastavkova-tabla/?stop=Tuklaty,Tlustovousy",B
"U2437Z4","Tuklaty,Hlavní",50.085369,14.767108,0,U2437N1806,0,,"https://pid.cz/zastavkova-tabla/?stop=Tuklaty,Hlavní",D
"U2440Z2","Úvaly,Hřbitov",50.073064,14.736943,0,U2440N1807,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Hřbitov",B
"U2380Z2","Úvaly,Náměstí Arnošta z Pardubic",50.073592,14.729442,0,U2380N1808,2,,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Náměstí Arnošta z Pardubic",B
"U2315Z1","Úvaly,Husova",50.073273,14.725531,0,U2315N1809,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Husova",A
"U1610Z2","Úvaly,Žel.st.",50.074708,14.722511,0,U1610N1810,0,,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Žel.st.",B
"U4126Z1","Úvaly,U Mlýna",50.076345,14.723681,0,U4126N1811,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,U Mlýna",A
"U2380Z1","Úvaly,Náměstí Arnošta z Pardubic",50.073729,14.730288,0,U2380N1808,0,,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Náměstí Arnošta z Pardubic",A
"U2356Z1","Úvaly,Pivovar",50.06999,14.732627,0,U2356N1812,0,,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Pivovar",A
"U2317Z1","Úvaly,Radlická čtvrť",50.065751,14.716521,0,U2317N1813,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Úvaly,Radlická čtvrť",A
"U2926Z10","Rakovník,aut.st.",50.100464,13.733859,0,U2926N1814,2,,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,aut.st.",10
"U6947Z1","Rakovník,Plzeňská",50.09465,13.727567,0,U6947N1815,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,Plzeňská",1
"U6929Z1","Rakovník,rozc.Lubná",50.082241,13.724186,0,U6929N1816,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,rozc.Lubná",1
"U6888Z1","Lubná,sídliště",50.077766,13.708404,0,U6888N1817,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Lubná,sídliště",1
"U6154Z2","Lubná,u hřbitova",50.075138,13.701572,0,U6154N1818,0,,"https://pid.cz/zastavkova-tabla/?stop=Lubná,u hřbitova",B
"U6889Z1","Lubná,Filipka",50.071793,13.704263,0,U6889N1819,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Lubná,Filipka",1
"U6890Z1","Senec",50.06694,13.705668,0,U6890N1820,0,,"https://pid.cz/zastavkova-tabla/?stop=Senec",
"U6892Z1","Hvozd",50.052391,13.697956,0,U6892N1821,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Hvozd",1
"U6893Z1","Hvozd,Žďáry",50.058647,13.67724,0,U6893N1822,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Hvozd,Žďáry",1
"U6894Z1","Malinová",50.048065,13.667486,0,U6894N1823,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Malinová",1
"U6895Z1","Krakov",50.037887,13.64782,0,U6895N1824,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Krakov",1
"U6896Z1","Krakovec,u lipky",50.030887,13.640033,0,U6896N1825,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Krakovec,u lipky",1
"U6897Z1","Krakovec",50.020195,13.637483,0,U6897N1826,0,,"https://pid.cz/zastavkova-tabla/?stop=Krakovec",1
"U6896Z2","Krakovec,u lipky",50.030887,13.640113,0,U6896N1825,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Krakovec,u lipky",2
"U6895Z2","Krakov",50.037773,13.64789,0,U6895N1824,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Krakov",2
"U6894Z2","Malinová",50.048,13.667538,0,U6894N1823,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Malinová",2
"U6892Z2","Hvozd",50.052319,13.698002,0,U6892N1821,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Hvozd",2
"U6890Z2","Senec",50.066891,13.705784,0,U6890N1820,0,,"https://pid.cz/zastavkova-tabla/?stop=Senec",
"U6889Z2","Lubná,Filipka",50.071793,13.704263,0,U6889N1819,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Lubná,Filipka",2
"U6154Z1","Lubná,u hřbitova",50.075043,13.70168,0,U6154N1818,0,,"https://pid.cz/zastavkova-tabla/?stop=Lubná,u hřbitova",A
"U6888Z2","Lubná,sídliště",50.07761,13.708309,0,U6888N1817,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Lubná,sídliště",2
"U6929Z2","Rakovník,rozc.Lubná",50.082336,13.724391,0,U6929N1816,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,rozc.Lubná",2
"U6947Z2","Rakovník,Plzeňská",50.095291,13.72855,0,U6947N1815,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,Plzeňská",2
"U2926Z30","Rakovník,aut.st.",50.100648,13.732687,0,U2926N1814,0,,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,aut.st.",30
"U2926Z18","Rakovník,aut.st.",50.100836,13.733634,0,U2926N1814,2,,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,aut.st.",18
"U9895Z2","Rakovník,střelnice",50.102629,13.737126,0,U9895N1827,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,střelnice",2
"U2927Z2","Rakovník,žel.zast.",50.104219,13.749813,0,U2927N1828,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,žel.zast.",2
"U9897Z2","Rakovník,Šamotka",50.108542,13.760597,0,U9897N1829,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,Šamotka",2
"U9898Z2","Lužná,Čs.armády",50.119372,13.771042,0,U9898N1830,0,,"https://pid.cz/zastavkova-tabla/?stop=Lužná,Čs.armády",2
"U9899Z2","Lužná,Červený kříž",50.134021,13.80239,0,U9899N1831,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Lužná,Červený kříž",2
"U9900Z2","Ruda,Horácká lísa",50.138911,13.835123,0,U9900N1832,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Ruda,Horácká lísa",2
"U9901Z2","Ruda",50.14024,13.863045,0,U9901N1833,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Ruda",2
"U9902Z2","Ruda,u rybníka",50.142923,13.873667,0,U9902N1834,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Ruda,u rybníka",2
"U9312Z1","Nové Strašecí,Karlovarská",50.157547,13.896462,0,U9312N1835,2,,"https://pid.cz/zastavkova-tabla/?stop=Nové Strašecí,Karlovarská",A
"U4298Z2","Nové Strašecí,Palackého",50.152635,13.898819,0,U4298N1836,2,,"https://pid.cz/zastavkova-tabla/?stop=Nové Strašecí,Palackého",B
"U9316Z1","Nové Strašecí,poliklinika",50.14922,13.904206,0,U9316N1837,2,,"https://pid.cz/zastavkova-tabla/?stop=Nové Strašecí,poliklinika",A
"U9291Z6","Stochov,Slovanka II",50.138616,13.96443,0,U9291N1838,2,,"https://pid.cz/zastavkova-tabla/?stop=Stochov,Slovanka II",F
"U33Z4","Bílý Beránek",50.061606,14.308999,0,U33N1839,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Bílý Beránek",D
"U306Z3","Nemocnice Motol",50.075205,14.341361,0,U306N1840,0,,"https://pid.cz/zastavkova-tabla/?stop=Nemocnice Motol",C
"U33Z3","Bílý Beránek",50.061764,14.308832,0,U33N1839,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Bílý Beránek",C
"U1141Z6","Zličín",50.055336,14.289979,0,U1141N1841,0,,"https://pid.cz/zastavkova-tabla/?stop=Zličín",6
"U9291Z5","Stochov,Slovanka II",50.138724,13.964442,0,U9291N1838,2,,"https://pid.cz/zastavkova-tabla/?stop=Stochov,Slovanka II",E
"U9316Z2","Nové Strašecí,poliklinika",50.149384,13.904384,0,U9316N1837,2,,"https://pid.cz/zastavkova-tabla/?stop=Nové Strašecí,poliklinika",B
"U4298Z1","Nové Strašecí,Palackého",50.152445,13.899498,0,U4298N1836,2,,"https://pid.cz/zastavkova-tabla/?stop=Nové Strašecí,Palackého",A
"U9312Z2","Nové Strašecí,Karlovarská",50.157913,13.895931,0,U9312N1835,2,,"https://pid.cz/zastavkova-tabla/?stop=Nové Strašecí,Karlovarská",B
"U9902Z1","Ruda,u rybníka",50.142259,13.87264,0,U9902N1834,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Ruda,u rybníka",1
"U9901Z1","Ruda",50.14036,13.863088,0,U9901N1833,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Ruda",1
"U9900Z1","Ruda,Horácká lísa",50.139014,13.834568,0,U9900N1832,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Ruda,Horácká lísa",1
"U9898Z1","Lužná,Čs.armády",50.119422,13.770927,0,U9898N1830,0,,"https://pid.cz/zastavkova-tabla/?stop=Lužná,Čs.armády",1
"U9897Z1","Rakovník,Šamotka",50.108721,13.760806,0,U9897N1829,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,Šamotka",1
"U2927Z1","Rakovník,žel.zast.",50.104075,13.749382,0,U2927N1828,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,žel.zast.",1
"U9895Z1","Rakovník,střelnice",50.102692,13.737456,0,U9895N1827,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,střelnice",1
"U4300Z1","Rakovník,sokolovna",50.1025,13.732703,0,U4300N1842,2,,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,sokolovna",1
"U2926Z12","Rakovník,aut.st.",50.100588,13.733414,0,U2926N1814,2,,"https://pid.cz/zastavkova-tabla/?stop=Rakovník,aut.st.",12
"U9533Z1","Senomaty,Hostokryje,rozc.",50.07108,13.679242,0,U9533N1843,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Senomaty,Hostokryje,rozc.",1
"U6851Z1","Příčina",50.068146,13.664815,0,U6851N1844,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Příčina",
"U6852Z1","Petrovice,statek",50.067409,13.647039,0,U6852N1845,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Petrovice,statek",1
"U6853Z1","Petrovice",50.067123,13.638068,0,U6853N1846,0,,"https://pid.cz/zastavkova-tabla/?stop=Petrovice",1
"U9534Z1","Zavidov,žel.zast.",50.055752,13.62806,0,U9534N1847,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Zavidov,žel.zast.",1
"U6884Z1","Všesulov",50.039925,13.613221,0,U6884N1848,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Všesulov",1
"U6867Z1","Čistá",50.02798,13.570015,0,U6867N1849,0,,"https://pid.cz/zastavkova-tabla/?stop=Čistá",1
"U6866Z1","Břežany",50.005458,13.58088,0,U6866N1850,2,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Břežany",A
"U6865Z1","Břežany,rozc.",49.999156,13.568722,0,U6865N1851,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Břežany,rozc.",1
"U31328Z1","Kožlany,u školy",49.994976,13.546755,0,U31328N1852,0,,"https://pid.cz/zastavkova-tabla/?stop=Kožlany,u školy",1
"U31327Z1","Kožlany,u váhy",49.993442,13.535111,0,U31327N1853,0,,"https://pid.cz/zastavkova-tabla/?stop=Kožlany,u váhy",1
"U9538Z1","Kožlany,žel.st.",49.991615,13.52454,0,U9538N1854,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kožlany,žel.st.",1
"U31321Z1","Kralovice",49.980647,13.485555,0,U31321N1855,0,,"https://pid.cz/zastavkova-tabla/?stop=Kralovice",1
"U9538Z2","Kožlany,žel.st.",49.992763,13.531699,0,U9538N1854,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Kožlany,žel.st.",2
"U31327Z2","Kožlany,u váhy",49.993377,13.536873,0,U31327N1853,0,,"https://pid.cz/zastavkova-tabla/?stop=Kožlany,u váhy",2
"U31328Z2","Kožlany,u školy",49.994793,13.545372,0,U31328N1852,0,,"https://pid.cz/zastavkova-tabla/?stop=Kožlany,u školy",2
"U6865Z2","Břežany,rozc.",49.999099,13.568845,0,U6865N1851,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Břežany,rozc.",2
"U6866Z2","Břežany",50.005692,13.580998,0,U6866N1850,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Břežany",B
"U6884Z2","Všesulov",50.039844,13.61361,0,U6884N1848,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Všesulov",2
"U9534Z2","Zavidov,žel.zast.",50.056321,13.628466,0,U9534N1847,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Zavidov,žel.zast.",2
"U6853Z2","Petrovice",50.066898,13.63835,0,U6853N1846,0,,"https://pid.cz/zastavkova-tabla/?stop=Petrovice",2
"U6852Z2","Petrovice,statek",50.067326,13.647293,0,U6852N1845,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Petrovice,statek",2
"U6851Z2","Příčina",50.068066,13.664935,0,U6851N1844,0,na znamení,"https://pid.cz/zastavkova-tabla/?stop=Příčina",
